Feature,Counts,ImportanceScore,Rank
fork_length,30,0.176985,1.0
satiation_ration,30,0.170357,2.0
temperature_celsius,30,0.152633,3.0
weight,30,0.148984,4.0
girth,30,0.139018,5.0
