Feature,Counts,ImportanceScore,Rank
satiation_ration,30,0.199389,1.0
fcr,30,0.164651,2.0
event_end,30,0.159629,3.0
event,30,0.157937,4.0
temperature_celsius,30,0.154505,5.0
